,Date,Position,Trend,Title,Artist,Streams,Icon_URL,Spotify_URL
27,2017-01-07,28,Flat,Treat You Better,Shawn Mendes,1363274,https://i.scdn.co/image/ab67616d00004851188e6332f32088921ab1eaf8,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
28,2017-01-07,29,Up,All Night,The Vamps,1359300,https://i.scdn.co/image/ab67616d00004851f03c9779c27137669304ea20,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW
29,2017-01-07,30,Up,I Would Like,Zara Larsson,1351504,https://i.scdn.co/image/ab67616d000048519e1683774b22648f4f178ed3,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6
30,2017-01-07,31,Down,Scars To Your Beautiful,Alessia Cara,1337969,https://i.scdn.co/image/5b9e5bd34ec840f07c8530e43a76b1b5e08d8b77,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
31,2017-01-07,32,Down,Don't Let Me Down,The Chainsmokers,1334125,https://i.scdn.co/image/ab67616d0000485108d87fb54859bc9038f7e5e0,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
32,2017-01-07,33,Up,Shed a Light,Robin Schulz,1326697,https://i.scdn.co/image/ab67616d000048517be189f322bc8155c103d6c9,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
33,2017-01-07,34,Up,Hear Me Now,Alok,1325681,https://i.scdn.co/image/e308bad29e4cf6dc8aa5cd97449ef71bbb893d40,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
34,2017-01-07,35,Down,Now and Later,Sage The Gemini,1324442,https://i.scdn.co/image/ab67616d0000485182d22e1d83fc1045ad33444a,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd
35,2017-01-07,36,Up,Reggaetón Lento (Bailemos),CNCO,1307569,https://i.scdn.co/image/ab67616d000048517db0f7ac4c612cce26ccacf9,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
36,2017-01-07,37,Flat,By Your Side,Jonas Blue,1285756,https://i.scdn.co/image/ab67616d00004851bd4b658f3aead04637924c28,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j
37,2017-01-07,38,Down,Love Me Now,John Legend,1278011,https://i.scdn.co/image/ab67616d00004851fa2ba77d93b08258827bd2d2,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
38,2017-01-07,39,Up,Alone,Alan Walker,1218111,https://i.scdn.co/image/ab67616d00004851f00ade2f88d8223521bc7f76,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p
39,2017-01-07,40,Down,The Mack,Nevada,1217616,https://i.scdn.co/image/ab67616d00004851746ac799032f9af9c5268332,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO
40,2017-01-07,41,Down,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,1200371,https://i.scdn.co/image/ab67616d00004851ef37416970812293c08e8a78,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
41,2017-01-07,42,Flat,"How Far I'll Go - From ""Moana""",Alessia Cara,1166820,https://i.scdn.co/image/ab67616d00004851fb128b1eda22335050f584fe,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
42,2017-01-07,43,Up,Photograph,Ed Sheeran,1132346,https://i.scdn.co/image/ab67616d00004851d08209944468440145f01524,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
43,2017-01-07,44,Flat,We Don't Talk Anymore,Charlie Puth,1119953,https://i.scdn.co/image/ab67616d00004851c0e28105f0533c52717c46c2,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
44,2017-01-07,45,Flat,Caroline,Aminé,1113734,https://i.scdn.co/image/ab67616d00004851a7f01ef25974c10cdbbd566e,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g
45,2017-01-07,46,Down,Cheap Thrills,Sia,1103113,https://i.scdn.co/image/ab67616d0000485149e0134c686547c28b7c999f,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
46,2017-01-07,47,Up,Safari,J Balvin,1092588,https://i.scdn.co/image/ab67616d00004851338ffc4c72a192f06070546b,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO
47,2017-01-07,48,Down,Broccoli (feat. Lil Yachty),DRAM,1088471,https://i.scdn.co/image/ab67616d00004851f02a1575a59bd05998826351,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol
48,2017-01-07,49,Down,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,1065440,https://i.scdn.co/image/ab67616d0000485140512e02a594e3378c0256e6,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl
49,2017-01-07,50,Down,The Greatest,Sia,1039529,https://i.scdn.co/image/ab67616d00004851754b2fddebe7039fdb912837,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO
50,2017-01-07,51,Up,Vente Pa' Ca,Ricky Martin,978488,https://i.scdn.co/image/ab67616d000048513d90f5938459be40b7b6652a,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46
51,2017-01-07,52,Up,Otra vez (feat. J Balvin),Zion & Lennox,963308,https://i.scdn.co/image/ab67616d0000485182eabf564ddc57325a84dd50,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
52,2017-01-07,53,Up,Solo Dance,Martin Jensen,963206,https://i.scdn.co/image/ab67616d00004851950d67dbe3f31f1d9a5d06a2,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
53,2017-01-07,54,Flat,Bounce Back,Big Sean,944598,https://i.scdn.co/image/695d0c097d8463ccc2c2b9855fe44e3e9e7bc267,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
54,2017-01-07,55,Up,Human,Rag'n'Bone Man,920076,https://i.scdn.co/image/ab67616d0000485190a788beadaad34ff684d3ec,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
55,2017-01-07,56,Down,This Is What You Came For,Calvin Harris,909640,https://i.scdn.co/image/ab67616d00004851d9aa52355e062f5de060adbf,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
56,2017-01-07,57,Down,Sexual,NEIKED,880369,https://i.scdn.co/image/ab67616d000048519c5e27aff6792af94e972af9,https://open.spotify.com/track/3AsAuGTaDQzavZZThyYlop
57,2017-01-07,58,Flat,Thinking out Loud,Ed Sheeran,865313,https://i.scdn.co/image/ab67616d00004851d08209944468440145f01524,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
58,2017-01-07,59,Down,Party Monster,The Weeknd,833450,https://i.scdn.co/image/6aeaaebcbd861c8369b14366e8e0eca2fe96055d,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt
59,2017-01-07,60,Up,Perfect Strangers,Jonas Blue,830929,https://i.scdn.co/image/ab67616d0000485179882e87678a76bc1d895e94,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1
60,2017-01-07,61,Up,Water Under the Bridge,Adele,816076,https://i.scdn.co/image/ab67616d000048514c3bbcff5e7248e415548f12,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y
61,2017-01-07,62,Up,Ride,Twenty One Pilots,802742,https://i.scdn.co/image/ab67616d00004851de03bfc2991fd5bcfde65ba3,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
62,2017-01-07,63,Down,Deja Vu,J. Cole,802544,https://i.scdn.co/image/fff50a2874dae97e76d3a78e55771d7c59719928,https://open.spotify.com/track/6I6NX6tjGsxFAsIfGzY9lJ
63,2017-01-07,64,Down,Make Me (Cry),Noah Cyrus,801946,https://i.scdn.co/image/ab67616d00004851bf2ec8b87525fbd01fb0111f,https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP
64,2017-01-07,65,Up,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,797174,https://i.scdn.co/image/ab67616d00004851d03fa6f4e758282b7920b5c8,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb
65,2017-01-07,66,Down,Too Good,Drake,779304,https://i.scdn.co/image/ab67616d00004851726abca207567d5e41cb9667,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew
66,2017-01-07,67,Up,All Time Low,Jon Bellion,769859,https://i.scdn.co/image/ff06a4138a99d272c24d2f6da9b5ea6067c054db,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m
67,2017-01-07,68,Up,Stressed Out,Twenty One Pilots,758103,https://i.scdn.co/image/ab67616d00004851de03bfc2991fd5bcfde65ba3,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
68,2017-01-07,69,Up,Lot to Learn,Luke Christopher,754339,https://i.scdn.co/image/ab67616d000048513f0bd8f231c9b6433be929b1,https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW
69,2017-01-07,70,Up,Panda,Desiigner,752853,https://i.scdn.co/image/ab67616d000048513df69bfb7713d8262820612b,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h
70,2017-01-07,71,Up,Faded,Alan Walker,745764,https://i.scdn.co/image/ab67616d00004851c4d00cac55ae1b4598c9bc90,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos
71,2017-01-07,72,Down,"i hate u, i love u (feat. olivia o'brien)",gnash,742959,https://i.scdn.co/image/ab67616d0000485108862f843ea27f44f8e8cbd8,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe
72,2017-01-07,73,Up,Sunset Lover,Petit Biscuit,740683,https://i.scdn.co/image/ab67616d00004851014080d39d56c94c0b285362,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1
73,2017-01-07,74,Down,Setting Fires,The Chainsmokers,719998,https://i.scdn.co/image/ab67616d000048519e076dc24d45c52fbf7232bb,https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s
74,2017-01-07,75,Up,Love Yourself,Justin Bieber,718428,https://i.scdn.co/image/ab67616d00004851b6d9a4fbb0bd49f0f034aead,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
75,2017-01-07,76,Flat,Work,Rihanna,716609,https://i.scdn.co/image/ab67616d000048510ed05634a469e5cf4789b0a7,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v
76,2017-01-07,77,Down,Sorry,Justin Bieber,715986,https://i.scdn.co/image/ab67616d00004851b6d9a4fbb0bd49f0f034aead,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
77,2017-01-07,78,Up,The A Team,Ed Sheeran,712783,https://i.scdn.co/image/ab67616d00004851f0e911d0e5aadefc431bf34a,https://open.spotify.com/track/1VdZ0vKfR5jneCmWIUAMxK
78,2017-01-07,79,Down,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,708810,https://i.scdn.co/image/ab67616d000048517d8dfcfd507069d7f2062caf,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
79,2017-01-07,80,Down,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,697946,https://i.scdn.co/image/ab67616d00004851e53443feca656fafbbbae361,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu
80,2017-01-07,81,Flat,Chill Bill,Rob $tone,695241,https://i.scdn.co/image/ab67616d000048516f3e9696889a2425338e0836,https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp
81,2017-01-07,82,Up,The Ocean (feat. Shy Martin),Mike Perry,692067,https://i.scdn.co/image/ab67616d000048517f401862bfe87b552a75308d,https://open.spotify.com/track/2CPqh63wRVscbceKcPxwvv
82,2017-01-07,83,Up,Traicionera,Sebastian Yatra,682990,https://i.scdn.co/image/ab67616d00004851dbe5e9f934a9be5db8884c52,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT
83,2017-01-07,84,Down,Controlla,Drake,681158,https://i.scdn.co/image/ab67616d00004851726abca207567d5e41cb9667,https://open.spotify.com/track/6F609ICg9Spjrw1epsAnpa
84,2017-01-07,85,Up,La Bicicleta,Carlos Vives,675480,https://i.scdn.co/image/ab67616d00004851d05d3aad30c5fb7614893cf5,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU
85,2017-01-07,86,Down,Hymn for the Weekend - Seeb Remix,Coldplay,675173,https://i.scdn.co/image/ab67616d00004851e42f212796979596843a7376,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU
86,2017-01-07,87,Up,Shout Out to My Ex,Little Mix,674246,https://i.scdn.co/image/ab67616d000048512318bbb0586903290db2b270,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g
87,2017-01-07,88,Down,X (feat. Future),21 Savage,668285,https://i.scdn.co/image/ab67616d000048512dd1ac4a61495080ef8f78ca,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO
88,2017-01-07,89,Flat,Versace on the Floor,Bruno Mars,657364,https://i.scdn.co/image/ab67616d00004851232711f7d66a1e19e89e28c5,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP
89,2017-01-07,90,Up,I Got You,Bebe Rexha,651512,https://i.scdn.co/image/ab67616d00004851809adcbcfe88c94fd2a706c1,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i
90,2017-01-07,91,Down,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,651130,https://i.scdn.co/image/ab67616d000048516c3742dff9593add7c590e85,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA
91,2017-01-07,92,Up,Deu Onda,MC G15,644871,https://i.scdn.co/image/ab67616d000048518b4b30be47d016b7122dc88c,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF
92,2017-01-07,93,Up,Juju On That Beat (TZ Anthem),Zay Hilfigerrr,640773,https://i.scdn.co/image/ab67616d00004851186678fe32d915298c28d576,https://open.spotify.com/track/1lItf5ZXJc1by9SbPeljFd
93,2017-01-07,94,Down,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,636496,https://i.scdn.co/image/ab67616d00004851751a2e5da4333e86814026ba,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT
94,2017-01-07,95,Down,Sneakin’,Drake,629809,https://i.scdn.co/image/8b1f6991ae1192e214374d14d918140d04dbd8a7,https://open.spotify.com/track/4ckuS4Nj4FZ7i3Def3Br8W
95,2017-01-07,96,Down,Needed Me,Rihanna,619050,https://i.scdn.co/image/ddc285ca9817c96c7719b3f2a759e108787db021,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm
96,2017-01-07,97,Down,Capsize,FRENSHIP,618407,https://i.scdn.co/image/ab67616d00004851670048174db73ef55039c7bf,https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco
97,2017-01-07,98,Up,Cake By The Ocean,DNCE,618302,https://i.scdn.co/image/ab67616d00004851a19a2912e1618ada66b2e6e8,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl
98,2017-01-07,99,Up,No Heart,21 Savage,612051,https://i.scdn.co/image/ab67616d000048512dd1ac4a61495080ef8f78ca,https://open.spotify.com/track/4gmmRb6bZJffOOiww1JGTO
99,2017-01-07,100,Up,Shaky Shaky,Daddy Yankee,604777,https://i.scdn.co/image/ab67616d00004851f0b25154a0858db46415fbe7,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf
100,2017-01-07,101,Up,Dile Que Tu Me Quieres,Ozuna,599877,https://i.scdn.co/image/ab67616d0000485133bbd31551e01896f58d688f,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o
101,2017-01-07,102,Up,7 Years,Lukas Graham,597682,https://i.scdn.co/image/ab67616d0000485104d59cefa11f0eee9f1877a5,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L
102,2017-01-07,103,Down,Lighthouse - Andrelli Remix,Hearts & Colors,597350,https://i.scdn.co/image/d19cc054c261b243b0663223cf69bc256d700f07,https://open.spotify.com/track/04CttTezSnv71USiiG9mIo
103,2017-01-07,104,Down,Sidewalks,The Weeknd,592827,https://i.scdn.co/image/6aeaaebcbd861c8369b14366e8e0eca2fe96055d,https://open.spotify.com/track/4h90qkbnW1Qq6pBhoPvwko
104,2017-01-07,105,Up,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,592374,https://i.scdn.co/image/ab67616d000048511568fbc07414eb185c58ef62,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY
105,2017-01-07,106,Down,Redbone,Childish Gambino,581228,https://i.scdn.co/image/ab67616d000048510b97e56ffad7c6211aa848f8,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
106,2017-01-07,107,Up,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,579211,https://i.scdn.co/image/ab67616d00004851f504cc56f3bd99bc61929272,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD
107,2017-01-07,108,Down,iSpy (feat. Lil Yachty),KYLE,577071,https://i.scdn.co/image/ab67616d0000485132e373f2988bc6596a542d1c,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
108,2017-01-07,109,Up,Fresh Eyes,Andy Grammer,576037,https://i.scdn.co/image/ab67616d0000485158dd2ff215d3baa7d4bd194f,https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3
109,2017-01-07,110,Down,Into You,Ariana Grande,573130,https://i.scdn.co/image/ab67616d000048517227f5854239a059af211d5b,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0
110,2017-01-07,111,Up,Middle,DJ Snake,562582,https://i.scdn.co/image/ab67616d000048515045de6786e0af096de73ed4,https://open.spotify.com/track/4OZEu0Vwq0RB2LAq14v99n
111,2017-01-07,112,Up,No Lie,Sean Paul,558662,https://i.scdn.co/image/ab67616d000048514782809e4cd19cefc99048f7,https://open.spotify.com/track/3cFsmM51N5zMAuu1nNY4Tw
112,2017-01-07,113,Down,Weak,AJR,558265,https://i.scdn.co/image/ab67616d00004851c5f3ca405ff6ed13dc554b94,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
113,2017-01-07,114,Down,Final Song,MØ,557240,https://i.scdn.co/image/ab67616d00004851b7a02217229178b771ed0d4c,https://open.spotify.com/track/4qqArAiTPueDxIp7cf87h7
114,2017-01-07,115,Down,Six Feet Under,The Weeknd,556474,https://i.scdn.co/image/6aeaaebcbd861c8369b14366e8e0eca2fe96055d,https://open.spotify.com/track/4mU5iXHeLgbR94siF7p1sY
115,2017-01-07,116,Up,Send My Love (To Your New Lover),Adele,549049,https://i.scdn.co/image/ab67616d000048514c3bbcff5e7248e415548f12,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb
116,2017-01-07,117,Up,Love on Me,Galantis,548327,https://i.scdn.co/image/ab67616d000048510018d9ed29666f655586bccc,https://open.spotify.com/track/2MHCiOohBZEQuLgDTPvSzF
117,2017-01-07,118,Up,Fast Car,Jonas Blue,546583,https://i.scdn.co/image/ab67616d000048515cf78b9932b45387375528eb,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ
118,2017-01-07,119,Up,DUELE EL CORAZON,Enrique Iglesias,543018,https://i.scdn.co/image/ab67616d0000485113dae8008773aede4a979a7d,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf
119,2017-01-07,120,Down,The Greatest,Sia,538942,https://i.scdn.co/image/ab67616d00004851754b2fddebe7039fdb912837,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1
120,2017-01-07,121,Down,You Was Right,Lil Uzi Vert,529907,https://i.scdn.co/image/ab67616d000048518be07181aa935225a6f25d56,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M
121,2017-01-07,122,Up,Dancing On My Own,Calum Scott,528253,https://i.scdn.co/image/ab67616d000048511867ffdead655859c87dacc2,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ
122,2017-01-07,123,Down,This Town,Niall Horan,527942,https://i.scdn.co/image/ab67616d00004851cad02035314b784b53570eac,https://open.spotify.com/track/5nA67Y0XX9JipZwYxX7Gl7
123,2017-01-07,124,Up,Me Llamas (feat. Maluma) - Remix,Piso 21,526683,https://i.scdn.co/image/ab67616d000048511e1eafb5d2bb1ca39d26f092,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX
124,2017-01-07,125,Down,Lean On (feat. MØ & DJ Snake),Major Lazer,526317,https://i.scdn.co/image/ab67616d000048519f55dad3a63f72f1bc8d6f59,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
125,2017-01-07,126,Up,Touch,Little Mix,524241,https://i.scdn.co/image/ab67616d000048512318bbb0586903290db2b270,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z
126,2017-01-07,127,Down,"Me, Myself & I",G-Eazy,524239,https://i.scdn.co/image/ab67616d0000485198acfa8c055deedc25e6081d,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC
127,2017-01-07,128,Down,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",Ed Sheeran,520721,https://i.scdn.co/image/c6ee101dc0dc29c219e1ba771b9d87d59e80cccb,https://open.spotify.com/track/3B7udSGy2PfgoCniMSb523
128,2017-01-07,129,Up,Vacaciones,Wisin,518486,https://i.scdn.co/image/ab67616d00004851c85f0d16973e9dae6f8a786c,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE
129,2017-01-07,130,Up,Dynamite (feat. Pretty Sister),Nause,518116,https://i.scdn.co/image/ab67616d0000485136434b378d756fa41884dc80,https://open.spotify.com/track/2Ae5awwKvQpTBKQHr1TYCg
130,2017-01-07,131,Flat,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,513901,https://i.scdn.co/image/ab67616d00004851e71dd15fc5bdefd5bff70452,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH
